,Filepaths,Labels
11557,preprocessed_images\Thrip\254859305.jpg,Thrip
11558,preprocessed_images\Thrip\255085132.jpg,Thrip
11559,preprocessed_images\Thrip\256467023.jpg,Thrip
11560,preprocessed_images\Thrip\256467031.jpg,Thrip
11561,preprocessed_images\Thrip\256467044.jpg,Thrip
11562,preprocessed_images\Thrip\256467061.jpg,Thrip
11563,preprocessed_images\Thrip\256467348.jpg,Thrip
11564,preprocessed_images\Thrip\256467357.jpg,Thrip
11565,preprocessed_images\Thrip\256467363.jpg,Thrip
11566,preprocessed_images\Thrip\259440705.jpg,Thrip
11567,preprocessed_images\Thrip\263578528.jpg,Thrip
11568,preprocessed_images\Thrip\263987130.jpg,Thrip
11569,preprocessed_images\Thrip\263987147.jpg,Thrip
11570,preprocessed_images\Thrip\263987162.jpg,Thrip
11571,preprocessed_images\Thrip\263987178.jpg,Thrip
11572,preprocessed_images\Thrip\263987331.jpg,Thrip
11573,preprocessed_images\Thrip\263987348.jpg,Thrip
11574,preprocessed_images\Thrip\27205040.jpg,Thrip
11575,preprocessed_images\Thrip\27205062.jpg,Thrip
11576,preprocessed_images\Thrip\27205063.jpg,Thrip
11577,preprocessed_images\Thrip\275275009.jpg,Thrip
11578,preprocessed_images\Thrip\275275107.jpg,Thrip
11579,preprocessed_images\Thrip\28649765.jpg,Thrip
11580,preprocessed_images\Thrip\28982458.jpg,Thrip
11581,preprocessed_images\Thrip\28982463.jpg,Thrip
11582,preprocessed_images\Thrip\28982467.jpg,Thrip
11583,preprocessed_images\Thrip\29431148.jpg,Thrip
11584,preprocessed_images\Thrip\29431150.jpg,Thrip
11585,preprocessed_images\Thrip\30103587.jpg,Thrip
11586,preprocessed_images\Thrip\36860573.jpg,Thrip
11587,preprocessed_images\Thrip\37508622.jpg,Thrip
11588,preprocessed_images\Thrip\48034966.jpg,Thrip
11589,preprocessed_images\Thrip\55652799.jpg,Thrip
11590,preprocessed_images\Thrip\55712727.jpg,Thrip
11591,preprocessed_images\Thrip\55818051.jpg,Thrip
11592,preprocessed_images\Thrip\57844402.jpg,Thrip
11593,preprocessed_images\Thrip\57844404.jpg,Thrip
11594,preprocessed_images\Thrip\57878753.jpg,Thrip
11595,preprocessed_images\Thrip\57925509.jpg,Thrip
11596,preprocessed_images\Thrip\57925516.jpg,Thrip
11597,preprocessed_images\Thrip\59700623.jpg,Thrip
11598,preprocessed_images\Thrip\59700637.jpg,Thrip
11599,preprocessed_images\Thrip\66053976.jpg,Thrip
11600,preprocessed_images\Thrip\66399682.jpg,Thrip
11601,preprocessed_images\Thrip\69049199.jpg,Thrip
11602,preprocessed_images\Thrip\69049497.jpg,Thrip
11603,preprocessed_images\Thrip\69443739.jpg,Thrip
11604,preprocessed_images\Thrip\71444207.jpg,Thrip
11605,preprocessed_images\Thrip\71444221.jpg,Thrip
11606,preprocessed_images\Thrip\75652745.jpg,Thrip
11607,preprocessed_images\Thrip\79954440.jpg,Thrip
11608,preprocessed_images\Thrip\87869717.jpg,Thrip
11609,preprocessed_images\Thrip\88750387.jpg,Thrip
11610,preprocessed_images\Thrip\90965348.jpg,Thrip
11611,preprocessed_images\Thrip\93111628.jpg,Thrip
11612,preprocessed_images\Thrip\Image_1.jpg,Thrip
11613,preprocessed_images\Thrip\Image_10.jpg,Thrip
11614,preprocessed_images\Thrip\Image_106.jpg,Thrip
11615,preprocessed_images\Thrip\Image_107.jpg,Thrip
11616,preprocessed_images\Thrip\Image_108.jpg,Thrip
11617,preprocessed_images\Thrip\Image_11.jpg,Thrip
11618,preprocessed_images\Thrip\Image_111.JPG,Thrip
11619,preprocessed_images\Thrip\Image_115.jpeg,Thrip
11620,preprocessed_images\Thrip\Image_118.jpg,Thrip
11621,preprocessed_images\Thrip\Image_12.jpg,Thrip
11622,preprocessed_images\Thrip\Image_120.jpg,Thrip
11623,preprocessed_images\Thrip\Image_13.jpg,Thrip
11624,preprocessed_images\Thrip\Image_14.jpeg,Thrip
11625,preprocessed_images\Thrip\Image_15.jpg,Thrip
11626,preprocessed_images\Thrip\Image_16.jpg,Thrip
11627,preprocessed_images\Thrip\Image_18.jpg,Thrip
11628,preprocessed_images\Thrip\Image_2.jpg,Thrip
11629,preprocessed_images\Thrip\Image_21.jpg,Thrip
11630,preprocessed_images\Thrip\Image_22.jpg,Thrip
11631,preprocessed_images\Thrip\Image_23.jpg,Thrip
11632,preprocessed_images\Thrip\Image_24.jpg,Thrip
11633,preprocessed_images\Thrip\Image_25.jpg,Thrip
11634,preprocessed_images\Thrip\Image_26.jpg,Thrip
11635,preprocessed_images\Thrip\Image_27.jpg,Thrip
11636,preprocessed_images\Thrip\Image_28.jpg,Thrip
11637,preprocessed_images\Thrip\Image_29.jpg,Thrip
11638,preprocessed_images\Thrip\Image_3.jpg,Thrip
11639,preprocessed_images\Thrip\Image_30.jpg,Thrip
11640,preprocessed_images\Thrip\Image_31.jpg,Thrip
11641,preprocessed_images\Thrip\Image_32.jpg,Thrip
11642,preprocessed_images\Thrip\Image_36.jpg,Thrip
11643,preprocessed_images\Thrip\Image_37.jpeg,Thrip
11644,preprocessed_images\Thrip\Image_38.jpg,Thrip
11645,preprocessed_images\Thrip\Image_39.jpg,Thrip
11646,preprocessed_images\Thrip\Image_4.jpg,Thrip
11647,preprocessed_images\Thrip\Image_40.jpg,Thrip
11648,preprocessed_images\Thrip\Image_41.jpg,Thrip
11649,preprocessed_images\Thrip\Image_42.jpg,Thrip
11650,preprocessed_images\Thrip\Image_43.jpg,Thrip
11651,preprocessed_images\Thrip\Image_46.jpg,Thrip
11652,preprocessed_images\Thrip\Image_47.jpg,Thrip
11653,preprocessed_images\Thrip\Image_48.jpeg,Thrip
11654,preprocessed_images\Thrip\Image_49.jpg,Thrip
11655,preprocessed_images\Thrip\Image_5.jpg,Thrip
11656,preprocessed_images\Thrip\Image_50.jpg,Thrip
11657,preprocessed_images\Thrip\Image_53.jpg,Thrip
11658,preprocessed_images\Thrip\Image_54.jpg,Thrip
11659,preprocessed_images\Thrip\Image_56.jpg,Thrip
11660,preprocessed_images\Thrip\Image_57.jpg,Thrip
11661,preprocessed_images\Thrip\Image_58.jpg,Thrip
11662,preprocessed_images\Thrip\Image_6.jpg,Thrip
11663,preprocessed_images\Thrip\Image_61.jpg,Thrip
11664,preprocessed_images\Thrip\Image_62.jpg,Thrip
11665,preprocessed_images\Thrip\Image_63.jpg,Thrip
11666,preprocessed_images\Thrip\Image_64.jpg,Thrip
11667,preprocessed_images\Thrip\Image_67.jpg,Thrip
11668,preprocessed_images\Thrip\Image_68.jpg,Thrip
11669,preprocessed_images\Thrip\Image_7.jpg,Thrip
11670,preprocessed_images\Thrip\Image_71.JPG,Thrip
11671,preprocessed_images\Thrip\Image_72.jpg,Thrip
11672,preprocessed_images\Thrip\Image_73.jpeg,Thrip
11673,preprocessed_images\Thrip\Image_74.jpg,Thrip
11674,preprocessed_images\Thrip\Image_75.jpg,Thrip
11675,preprocessed_images\Thrip\Image_79.jpg,Thrip
11676,preprocessed_images\Thrip\Image_8.jpg,Thrip
11677,preprocessed_images\Thrip\Image_80.jpg,Thrip
11678,preprocessed_images\Thrip\Image_82.jpg,Thrip
11679,preprocessed_images\Thrip\Image_89.jpg,Thrip
11680,preprocessed_images\Thrip\Image_9.jpg,Thrip
11681,preprocessed_images\Thrip\Image_90.jpg,Thrip
11682,preprocessed_images\Thrip\Image_92.jpg,Thrip
11683,preprocessed_images\Thrip\Image_96.jpg,Thrip
11684,preprocessed_images\Thrip\Image_97.jpg,Thrip
11685,preprocessed_images\Western_Corn_Rootworm_Beetle\10089872.jpg,Western_Corn_Rootworm_Beetle
11686,preprocessed_images\Western_Corn_Rootworm_Beetle\10089873.jpg,Western_Corn_Rootworm_Beetle
11687,preprocessed_images\Western_Corn_Rootworm_Beetle\10089874.jpg,Western_Corn_Rootworm_Beetle
11688,preprocessed_images\Western_Corn_Rootworm_Beetle\10089875.jpg,Western_Corn_Rootworm_Beetle
11689,preprocessed_images\Western_Corn_Rootworm_Beetle\103393216.jpg,Western_Corn_Rootworm_Beetle
11690,preprocessed_images\Western_Corn_Rootworm_Beetle\104981680.jpg,Western_Corn_Rootworm_Beetle
11691,preprocessed_images\Western_Corn_Rootworm_Beetle\10542238.jpg,Western_Corn_Rootworm_Beetle
11692,preprocessed_images\Western_Corn_Rootworm_Beetle\10542256.jpg,Western_Corn_Rootworm_Beetle
11693,preprocessed_images\Western_Corn_Rootworm_Beetle\10542263.jpg,Western_Corn_Rootworm_Beetle
11694,preprocessed_images\Western_Corn_Rootworm_Beetle\109366322.jpg,Western_Corn_Rootworm_Beetle
11695,preprocessed_images\Western_Corn_Rootworm_Beetle\112235884.jpg,Western_Corn_Rootworm_Beetle
11696,preprocessed_images\Western_Corn_Rootworm_Beetle\112578788.jpg,Western_Corn_Rootworm_Beetle
11697,preprocessed_images\Western_Corn_Rootworm_Beetle\13283254.jpg,Western_Corn_Rootworm_Beetle
11698,preprocessed_images\Western_Corn_Rootworm_Beetle\141896501.jpg,Western_Corn_Rootworm_Beetle
11699,preprocessed_images\Western_Corn_Rootworm_Beetle\142944804.jpg,Western_Corn_Rootworm_Beetle
11700,preprocessed_images\Western_Corn_Rootworm_Beetle\143192240.jpg,Western_Corn_Rootworm_Beetle
11701,preprocessed_images\Western_Corn_Rootworm_Beetle\143485017.jpg,Western_Corn_Rootworm_Beetle
11702,preprocessed_images\Western_Corn_Rootworm_Beetle\143485466.jpg,Western_Corn_Rootworm_Beetle
11703,preprocessed_images\Western_Corn_Rootworm_Beetle\143485645.jpg,Western_Corn_Rootworm_Beetle
11704,preprocessed_images\Western_Corn_Rootworm_Beetle\144060145.jpg,Western_Corn_Rootworm_Beetle
11705,preprocessed_images\Western_Corn_Rootworm_Beetle\144367150.jpg,Western_Corn_Rootworm_Beetle
11706,preprocessed_images\Western_Corn_Rootworm_Beetle\144739060.jpg,Western_Corn_Rootworm_Beetle
11707,preprocessed_images\Western_Corn_Rootworm_Beetle\146111453.jpg,Western_Corn_Rootworm_Beetle
11708,preprocessed_images\Western_Corn_Rootworm_Beetle\146673348.jpg,Western_Corn_Rootworm_Beetle
11709,preprocessed_images\Western_Corn_Rootworm_Beetle\146673366.jpg,Western_Corn_Rootworm_Beetle
11710,preprocessed_images\Western_Corn_Rootworm_Beetle\146673386.jpg,Western_Corn_Rootworm_Beetle
11711,preprocessed_images\Western_Corn_Rootworm_Beetle\146674227.jpg,Western_Corn_Rootworm_Beetle
11712,preprocessed_images\Western_Corn_Rootworm_Beetle\146674236.jpg,Western_Corn_Rootworm_Beetle
11713,preprocessed_images\Western_Corn_Rootworm_Beetle\146674248.jpg,Western_Corn_Rootworm_Beetle
11714,preprocessed_images\Western_Corn_Rootworm_Beetle\146986950.jpg,Western_Corn_Rootworm_Beetle
11715,preprocessed_images\Western_Corn_Rootworm_Beetle\146986955.jpg,Western_Corn_Rootworm_Beetle
11716,preprocessed_images\Western_Corn_Rootworm_Beetle\147392884.jpg,Western_Corn_Rootworm_Beetle
11717,preprocessed_images\Western_Corn_Rootworm_Beetle\147392900.jpg,Western_Corn_Rootworm_Beetle
11718,preprocessed_images\Western_Corn_Rootworm_Beetle\147392914.jpg,Western_Corn_Rootworm_Beetle
11719,preprocessed_images\Western_Corn_Rootworm_Beetle\147466978.jpg,Western_Corn_Rootworm_Beetle
11720,preprocessed_images\Western_Corn_Rootworm_Beetle\147489304.jpg,Western_Corn_Rootworm_Beetle
11721,preprocessed_images\Western_Corn_Rootworm_Beetle\147667073.jpg,Western_Corn_Rootworm_Beetle
11722,preprocessed_images\Western_Corn_Rootworm_Beetle\147667100.jpg,Western_Corn_Rootworm_Beetle
11723,preprocessed_images\Western_Corn_Rootworm_Beetle\147913834.jpg,Western_Corn_Rootworm_Beetle
11724,preprocessed_images\Western_Corn_Rootworm_Beetle\147913867.jpg,Western_Corn_Rootworm_Beetle
11725,preprocessed_images\Western_Corn_Rootworm_Beetle\148055557.jpg,Western_Corn_Rootworm_Beetle
11726,preprocessed_images\Western_Corn_Rootworm_Beetle\148595922.jpg,Western_Corn_Rootworm_Beetle
11727,preprocessed_images\Western_Corn_Rootworm_Beetle\148595942.jpg,Western_Corn_Rootworm_Beetle
11728,preprocessed_images\Western_Corn_Rootworm_Beetle\148595969.jpg,Western_Corn_Rootworm_Beetle
11729,preprocessed_images\Western_Corn_Rootworm_Beetle\148809267.jpg,Western_Corn_Rootworm_Beetle
11730,preprocessed_images\Western_Corn_Rootworm_Beetle\149123022.jpg,Western_Corn_Rootworm_Beetle
11731,preprocessed_images\Western_Corn_Rootworm_Beetle\149284703.jpg,Western_Corn_Rootworm_Beetle
11732,preprocessed_images\Western_Corn_Rootworm_Beetle\149284707.jpg,Western_Corn_Rootworm_Beetle
11733,preprocessed_images\Western_Corn_Rootworm_Beetle\149284715.jpg,Western_Corn_Rootworm_Beetle
11734,preprocessed_images\Western_Corn_Rootworm_Beetle\149417834.jpg,Western_Corn_Rootworm_Beetle
11735,preprocessed_images\Western_Corn_Rootworm_Beetle\150020457.jpg,Western_Corn_Rootworm_Beetle
11736,preprocessed_images\Western_Corn_Rootworm_Beetle\150067322.jpg,Western_Corn_Rootworm_Beetle
11737,preprocessed_images\Western_Corn_Rootworm_Beetle\150291570.jpg,Western_Corn_Rootworm_Beetle
11738,preprocessed_images\Western_Corn_Rootworm_Beetle\150970655.jpg,Western_Corn_Rootworm_Beetle
11739,preprocessed_images\Western_Corn_Rootworm_Beetle\150970681.jpg,Western_Corn_Rootworm_Beetle
11740,preprocessed_images\Western_Corn_Rootworm_Beetle\151320529.jpg,Western_Corn_Rootworm_Beetle
11741,preprocessed_images\Western_Corn_Rootworm_Beetle\151320540.jpg,Western_Corn_Rootworm_Beetle
11742,preprocessed_images\Western_Corn_Rootworm_Beetle\151320553.jpg,Western_Corn_Rootworm_Beetle
11743,preprocessed_images\Western_Corn_Rootworm_Beetle\151320563.jpg,Western_Corn_Rootworm_Beetle
11744,preprocessed_images\Western_Corn_Rootworm_Beetle\151650916.jpg,Western_Corn_Rootworm_Beetle
11745,preprocessed_images\Western_Corn_Rootworm_Beetle\151651380.jpg,Western_Corn_Rootworm_Beetle
11746,preprocessed_images\Western_Corn_Rootworm_Beetle\152177108.jpg,Western_Corn_Rootworm_Beetle
11747,preprocessed_images\Western_Corn_Rootworm_Beetle\152177204.jpg,Western_Corn_Rootworm_Beetle
11748,preprocessed_images\Western_Corn_Rootworm_Beetle\152716392.jpg,Western_Corn_Rootworm_Beetle
11749,preprocessed_images\Western_Corn_Rootworm_Beetle\153590197.jpg,Western_Corn_Rootworm_Beetle
11750,preprocessed_images\Western_Corn_Rootworm_Beetle\154154272.jpg,Western_Corn_Rootworm_Beetle
11751,preprocessed_images\Western_Corn_Rootworm_Beetle\154154307.jpg,Western_Corn_Rootworm_Beetle
11752,preprocessed_images\Western_Corn_Rootworm_Beetle\154359022.jpg,Western_Corn_Rootworm_Beetle
11753,preprocessed_images\Western_Corn_Rootworm_Beetle\154634106.jpg,Western_Corn_Rootworm_Beetle
11754,preprocessed_images\Western_Corn_Rootworm_Beetle\156154232.jpg,Western_Corn_Rootworm_Beetle
11755,preprocessed_images\Western_Corn_Rootworm_Beetle\156154256.jpg,Western_Corn_Rootworm_Beetle
11756,preprocessed_images\Western_Corn_Rootworm_Beetle\156306250.jpg,Western_Corn_Rootworm_Beetle
11757,preprocessed_images\Western_Corn_Rootworm_Beetle\156471154.jpg,Western_Corn_Rootworm_Beetle
11758,preprocessed_images\Western_Corn_Rootworm_Beetle\157214999.jpg,Western_Corn_Rootworm_Beetle
11759,preprocessed_images\Western_Corn_Rootworm_Beetle\157631235.jpg,Western_Corn_Rootworm_Beetle
11760,preprocessed_images\Western_Corn_Rootworm_Beetle\158278447.jpg,Western_Corn_Rootworm_Beetle
11761,preprocessed_images\Western_Corn_Rootworm_Beetle\158447099.jpg,Western_Corn_Rootworm_Beetle
11762,preprocessed_images\Western_Corn_Rootworm_Beetle\159437141.jpg,Western_Corn_Rootworm_Beetle
11763,preprocessed_images\Western_Corn_Rootworm_Beetle\160860596.jpg,Western_Corn_Rootworm_Beetle
11764,preprocessed_images\Western_Corn_Rootworm_Beetle\161741098.jpg,Western_Corn_Rootworm_Beetle
11765,preprocessed_images\Western_Corn_Rootworm_Beetle\161758453.jpg,Western_Corn_Rootworm_Beetle
11766,preprocessed_images\Western_Corn_Rootworm_Beetle\162112451.jpg,Western_Corn_Rootworm_Beetle
11767,preprocessed_images\Western_Corn_Rootworm_Beetle\162112465.jpg,Western_Corn_Rootworm_Beetle
11768,preprocessed_images\Western_Corn_Rootworm_Beetle\162112480.jpg,Western_Corn_Rootworm_Beetle
11769,preprocessed_images\Western_Corn_Rootworm_Beetle\162333284.jpg,Western_Corn_Rootworm_Beetle
11770,preprocessed_images\Western_Corn_Rootworm_Beetle\162525573.jpg,Western_Corn_Rootworm_Beetle
11771,preprocessed_images\Western_Corn_Rootworm_Beetle\164344171.jpg,Western_Corn_Rootworm_Beetle
11772,preprocessed_images\Western_Corn_Rootworm_Beetle\165202502.jpg,Western_Corn_Rootworm_Beetle
11773,preprocessed_images\Western_Corn_Rootworm_Beetle\165202505.jpg,Western_Corn_Rootworm_Beetle
11774,preprocessed_images\Western_Corn_Rootworm_Beetle\165202543.jpg,Western_Corn_Rootworm_Beetle
11775,preprocessed_images\Western_Corn_Rootworm_Beetle\166919560.jpg,Western_Corn_Rootworm_Beetle
11776,preprocessed_images\Western_Corn_Rootworm_Beetle\166920317.jpg,Western_Corn_Rootworm_Beetle
11777,preprocessed_images\Western_Corn_Rootworm_Beetle\166920324.jpg,Western_Corn_Rootworm_Beetle
11778,preprocessed_images\Western_Corn_Rootworm_Beetle\174067250.jpg,Western_Corn_Rootworm_Beetle
11779,preprocessed_images\Western_Corn_Rootworm_Beetle\176059367.jpg,Western_Corn_Rootworm_Beetle
11780,preprocessed_images\Western_Corn_Rootworm_Beetle\176657717.jpg,Western_Corn_Rootworm_Beetle
11781,preprocessed_images\Western_Corn_Rootworm_Beetle\178607149.jpg,Western_Corn_Rootworm_Beetle
11782,preprocessed_images\Western_Corn_Rootworm_Beetle\178607162.jpg,Western_Corn_Rootworm_Beetle
11783,preprocessed_images\Western_Corn_Rootworm_Beetle\205609572.jpg,Western_Corn_Rootworm_Beetle
11784,preprocessed_images\Western_Corn_Rootworm_Beetle\209776627.jpg,Western_Corn_Rootworm_Beetle
11785,preprocessed_images\Western_Corn_Rootworm_Beetle\209811078.jpg,Western_Corn_Rootworm_Beetle
11786,preprocessed_images\Western_Corn_Rootworm_Beetle\210193273.jpg,Western_Corn_Rootworm_Beetle
11787,preprocessed_images\Western_Corn_Rootworm_Beetle\210501581.jpg,Western_Corn_Rootworm_Beetle
11788,preprocessed_images\Western_Corn_Rootworm_Beetle\213143201.jpg,Western_Corn_Rootworm_Beetle
11789,preprocessed_images\Western_Corn_Rootworm_Beetle\214340348.jpg,Western_Corn_Rootworm_Beetle
11790,preprocessed_images\Western_Corn_Rootworm_Beetle\214630108.jpg,Western_Corn_Rootworm_Beetle
11791,preprocessed_images\Western_Corn_Rootworm_Beetle\214630125.jpg,Western_Corn_Rootworm_Beetle
11792,preprocessed_images\Western_Corn_Rootworm_Beetle\215405341.jpg,Western_Corn_Rootworm_Beetle
11793,preprocessed_images\Western_Corn_Rootworm_Beetle\215405357.jpg,Western_Corn_Rootworm_Beetle
11794,preprocessed_images\Western_Corn_Rootworm_Beetle\215405382.jpg,Western_Corn_Rootworm_Beetle
11795,preprocessed_images\Western_Corn_Rootworm_Beetle\215405403.jpg,Western_Corn_Rootworm_Beetle
11796,preprocessed_images\Western_Corn_Rootworm_Beetle\216282049.jpg,Western_Corn_Rootworm_Beetle
11797,preprocessed_images\Western_Corn_Rootworm_Beetle\216492238.jpg,Western_Corn_Rootworm_Beetle
11798,preprocessed_images\Western_Corn_Rootworm_Beetle\216492292.jpg,Western_Corn_Rootworm_Beetle
11799,preprocessed_images\Western_Corn_Rootworm_Beetle\216617424.jpg,Western_Corn_Rootworm_Beetle
11800,preprocessed_images\Western_Corn_Rootworm_Beetle\216786711.jpg,Western_Corn_Rootworm_Beetle
11801,preprocessed_images\Western_Corn_Rootworm_Beetle\216940029.jpg,Western_Corn_Rootworm_Beetle
11802,preprocessed_images\Western_Corn_Rootworm_Beetle\217025326.jpg,Western_Corn_Rootworm_Beetle
11803,preprocessed_images\Western_Corn_Rootworm_Beetle\217050813.jpg,Western_Corn_Rootworm_Beetle
11804,preprocessed_images\Western_Corn_Rootworm_Beetle\217128917.jpg,Western_Corn_Rootworm_Beetle
11805,preprocessed_images\Western_Corn_Rootworm_Beetle\217128968.jpg,Western_Corn_Rootworm_Beetle
11806,preprocessed_images\Western_Corn_Rootworm_Beetle\217128990.jpg,Western_Corn_Rootworm_Beetle
11807,preprocessed_images\Western_Corn_Rootworm_Beetle\217129025.jpg,Western_Corn_Rootworm_Beetle
11808,preprocessed_images\Western_Corn_Rootworm_Beetle\217359906.jpg,Western_Corn_Rootworm_Beetle
11809,preprocessed_images\Western_Corn_Rootworm_Beetle\217359959.jpg,Western_Corn_Rootworm_Beetle
11810,preprocessed_images\Western_Corn_Rootworm_Beetle\217731046.jpg,Western_Corn_Rootworm_Beetle
11811,preprocessed_images\Western_Corn_Rootworm_Beetle\218220114.jpg,Western_Corn_Rootworm_Beetle
11812,preprocessed_images\Western_Corn_Rootworm_Beetle\218220153.jpg,Western_Corn_Rootworm_Beetle
11813,preprocessed_images\Western_Corn_Rootworm_Beetle\218305058.jpg,Western_Corn_Rootworm_Beetle
11814,preprocessed_images\Western_Corn_Rootworm_Beetle\218305074.jpg,Western_Corn_Rootworm_Beetle
11815,preprocessed_images\Western_Corn_Rootworm_Beetle\219391349.jpg,Western_Corn_Rootworm_Beetle
11816,preprocessed_images\Western_Corn_Rootworm_Beetle\219391370.jpg,Western_Corn_Rootworm_Beetle
11817,preprocessed_images\Western_Corn_Rootworm_Beetle\219391387.jpg,Western_Corn_Rootworm_Beetle
11818,preprocessed_images\Western_Corn_Rootworm_Beetle\219525882.jpg,Western_Corn_Rootworm_Beetle
11819,preprocessed_images\Western_Corn_Rootworm_Beetle\219525912.jpg,Western_Corn_Rootworm_Beetle
11820,preprocessed_images\Western_Corn_Rootworm_Beetle\219525941.jpg,Western_Corn_Rootworm_Beetle
11821,preprocessed_images\Western_Corn_Rootworm_Beetle\219525972.jpg,Western_Corn_Rootworm_Beetle
11822,preprocessed_images\Western_Corn_Rootworm_Beetle\219572376.jpg,Western_Corn_Rootworm_Beetle
11823,preprocessed_images\Western_Corn_Rootworm_Beetle\21994501.jpg,Western_Corn_Rootworm_Beetle
11824,preprocessed_images\Western_Corn_Rootworm_Beetle\220008064.jpg,Western_Corn_Rootworm_Beetle
11825,preprocessed_images\Western_Corn_Rootworm_Beetle\220020829.jpg,Western_Corn_Rootworm_Beetle
11826,preprocessed_images\Western_Corn_Rootworm_Beetle\220026703.jpg,Western_Corn_Rootworm_Beetle
11827,preprocessed_images\Western_Corn_Rootworm_Beetle\220026915.jpg,Western_Corn_Rootworm_Beetle
11828,preprocessed_images\Western_Corn_Rootworm_Beetle\220027757.jpg,Western_Corn_Rootworm_Beetle
11829,preprocessed_images\Western_Corn_Rootworm_Beetle\220027763.jpg,Western_Corn_Rootworm_Beetle
11830,preprocessed_images\Western_Corn_Rootworm_Beetle\220029255.jpg,Western_Corn_Rootworm_Beetle
11831,preprocessed_images\Western_Corn_Rootworm_Beetle\220029586.jpg,Western_Corn_Rootworm_Beetle
11832,preprocessed_images\Western_Corn_Rootworm_Beetle\220029910.jpg,Western_Corn_Rootworm_Beetle
11833,preprocessed_images\Western_Corn_Rootworm_Beetle\220030202.jpg,Western_Corn_Rootworm_Beetle
11834,preprocessed_images\Western_Corn_Rootworm_Beetle\220278990.jpg,Western_Corn_Rootworm_Beetle
11835,preprocessed_images\Western_Corn_Rootworm_Beetle\220368558.jpg,Western_Corn_Rootworm_Beetle
11836,preprocessed_images\Western_Corn_Rootworm_Beetle\220368573.jpg,Western_Corn_Rootworm_Beetle
11837,preprocessed_images\Western_Corn_Rootworm_Beetle\220368591.jpg,Western_Corn_Rootworm_Beetle
11838,preprocessed_images\Western_Corn_Rootworm_Beetle\220924991.jpg,Western_Corn_Rootworm_Beetle
11839,preprocessed_images\Western_Corn_Rootworm_Beetle\221333020.jpg,Western_Corn_Rootworm_Beetle
11840,preprocessed_images\Western_Corn_Rootworm_Beetle\221432018.jpg,Western_Corn_Rootworm_Beetle
11841,preprocessed_images\Western_Corn_Rootworm_Beetle\221432028.jpg,Western_Corn_Rootworm_Beetle
11842,preprocessed_images\Western_Corn_Rootworm_Beetle\221432037.jpg,Western_Corn_Rootworm_Beetle
11843,preprocessed_images\Western_Corn_Rootworm_Beetle\221432050.jpg,Western_Corn_Rootworm_Beetle
11844,preprocessed_images\Western_Corn_Rootworm_Beetle\221797565.jpg,Western_Corn_Rootworm_Beetle
11845,preprocessed_images\Western_Corn_Rootworm_Beetle\221797584.jpg,Western_Corn_Rootworm_Beetle
11846,preprocessed_images\Western_Corn_Rootworm_Beetle\221828239.jpg,Western_Corn_Rootworm_Beetle
11847,preprocessed_images\Western_Corn_Rootworm_Beetle\221828295.jpg,Western_Corn_Rootworm_Beetle
11848,preprocessed_images\Western_Corn_Rootworm_Beetle\221831890.jpg,Western_Corn_Rootworm_Beetle
11849,preprocessed_images\Western_Corn_Rootworm_Beetle\222379039.jpg,Western_Corn_Rootworm_Beetle
11850,preprocessed_images\Western_Corn_Rootworm_Beetle\222527402.jpg,Western_Corn_Rootworm_Beetle
11851,preprocessed_images\Western_Corn_Rootworm_Beetle\222624120.jpg,Western_Corn_Rootworm_Beetle
11852,preprocessed_images\Western_Corn_Rootworm_Beetle\222624146.jpg,Western_Corn_Rootworm_Beetle
11853,preprocessed_images\Western_Corn_Rootworm_Beetle\222624168.jpg,Western_Corn_Rootworm_Beetle
11854,preprocessed_images\Western_Corn_Rootworm_Beetle\223601355.jpg,Western_Corn_Rootworm_Beetle
11855,preprocessed_images\Western_Corn_Rootworm_Beetle\224414204.jpg,Western_Corn_Rootworm_Beetle
11856,preprocessed_images\Western_Corn_Rootworm_Beetle\224841507.jpg,Western_Corn_Rootworm_Beetle
11857,preprocessed_images\Western_Corn_Rootworm_Beetle\224865179.jpg,Western_Corn_Rootworm_Beetle
11858,preprocessed_images\Western_Corn_Rootworm_Beetle\225206237.jpg,Western_Corn_Rootworm_Beetle
11859,preprocessed_images\Western_Corn_Rootworm_Beetle\225488056.jpg,Western_Corn_Rootworm_Beetle
11860,preprocessed_images\Western_Corn_Rootworm_Beetle\225488080.jpg,Western_Corn_Rootworm_Beetle
11861,preprocessed_images\Western_Corn_Rootworm_Beetle\225488096.jpg,Western_Corn_Rootworm_Beetle
11862,preprocessed_images\Western_Corn_Rootworm_Beetle\225488124.jpg,Western_Corn_Rootworm_Beetle
11863,preprocessed_images\Western_Corn_Rootworm_Beetle\225501072.jpg,Western_Corn_Rootworm_Beetle
11864,preprocessed_images\Western_Corn_Rootworm_Beetle\225630152.jpg,Western_Corn_Rootworm_Beetle
11865,preprocessed_images\Western_Corn_Rootworm_Beetle\227239374.jpg,Western_Corn_Rootworm_Beetle
11866,preprocessed_images\Western_Corn_Rootworm_Beetle\227776348.jpg,Western_Corn_Rootworm_Beetle
11867,preprocessed_images\Western_Corn_Rootworm_Beetle\22808085.jpg,Western_Corn_Rootworm_Beetle
11868,preprocessed_images\Western_Corn_Rootworm_Beetle\229405760.jpg,Western_Corn_Rootworm_Beetle
11869,preprocessed_images\Western_Corn_Rootworm_Beetle\229405777.jpg,Western_Corn_Rootworm_Beetle
